"Linux 3,10,0-1160,76,1,el7,x86_64 (lt-uxcrowd,ru) 	05/07/2024 	_x86_64_	(6 CPU)";;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
07:58:49 AM       3      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;7:58:49;AM;3;0;0;0,1;0;0;99,9
07:58:49 AM       4      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;7:58:49;AM;4;0;0;0,1;0;0;99,9
07:58:49 AM       5      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;7:58:49;AM;5;0;0;0,1;0;0;99,9
;;;;;;;;;;;;;;;;;
07:58:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;7:58:49;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
07:58:59 AM     all      0,13      0,00      0,12      0,02      0,00     99,73;;;;;;;;;7:58:59;AM;all;0,13;0;0,12;0,02;0;99,73
07:58:59 AM       0      0,10      0,00      0,20      0,00      0,00     99,70;;;;;;;;;7:58:59;AM;0;0,1;0;0,2;0;0;99,7
07:58:59 AM       1      0,20      0,00      0,10      0,00      0,00     99,70;;;;;;;;;7:58:59;AM;1;0,2;0;0,1;0;0;99,7
07:58:59 AM       2      0,20      0,00      0,30      0,00      0,00     99,50;;;;;;;;;7:58:59;AM;2;0,2;0;0,3;0;0;99,5
07:58:59 AM       3      0,00      0,00      0,00      0,00      0,00    100,00;;;;;;;;;7:58:59;AM;3;0;0;0;0;0;100
07:58:59 AM       4      0,20      0,00      0,00      0,00      0,00     99,80;;;;;;;;;7:58:59;AM;4;0,2;0;0;0;0;99,8
07:58:59 AM       5      0,10      0,00      0,00      0,00      0,00     99,90;;;;;;;;;7:58:59;AM;5;0,1;0;0;0;0;99,9
;;;;;;;;;;;;;;;;;
07:58:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;7:58:59;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
07:59:09 AM     all      0,15      0,00      0,15      0,02      0,00     99,68;;;;;;;;;7:59:09;AM;all;0,15;0;0,15;0,02;0;99,68
07:59:09 AM       0      0,10      0,00      0,20      0,10      0,00     99,60;;;;;;;;;7:59:09;AM;0;0,1;0;0,2;0,1;0;99,6
07:59:09 AM       1      0,40      0,00      0,20      0,00      0,00     99,40;;;;;;;;;7:59:09;AM;1;0,4;0;0,2;0;0;99,4
07:59:09 AM       2      0,20      0,00      0,20      0,00      0,00     99,60;;;;;;;;;7:59:09;AM;2;0,2;0;0,2;0;0;99,6
07:59:09 AM       3      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:09;AM;3;0,1;0;0,1;0;0;99,8
07:59:09 AM       4      0,10      0,00      0,20      0,00      0,00     99,70;;;;;;;;;7:59:09;AM;4;0,1;0;0,2;0;0;99,7
07:59:09 AM       5      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:09;AM;5;0,1;0;0,1;0;0;99,8
;;;;;;;;;;;;;;;;;
07:59:09 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;7:59:09;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
07:59:19 AM     all      0,12      0,00      0,12      0,02      0,00     99,75;;;;;;;;;7:59:19;AM;all;0,12;0;0,12;0,02;0;99,75
07:59:19 AM       0      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;7:59:19;AM;0;0;0;0,1;0;0;99,9
07:59:19 AM       1      0,20      0,00      0,20      0,00      0,00     99,60;;;;;;;;;7:59:19;AM;1;0,2;0;0,2;0;0;99,6
07:59:19 AM       2      0,20      0,00      0,30      0,10      0,00     99,40;;;;;;;;;7:59:19;AM;2;0,2;0;0,3;0,1;0;99,4
07:59:19 AM       3      0,10      0,00      0,00      0,00      0,00     99,90;;;;;;;;;7:59:19;AM;3;0,1;0;0;0;0;99,9
07:59:19 AM       4      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:19;AM;4;0,1;0;0,1;0;0;99,8
07:59:19 AM       5      0,00      0,00      0,00      0,00      0,00    100,00;;;;;;;;;7:59:19;AM;5;0;0;0;0;0;100
;;;;;;;;;;;;;;;;;
07:59:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;7:59:19;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
07:59:29 AM     all      0,08      0,00      0,08      0,03      0,00     99,80;;;;;;;;;7:59:29;AM;all;0,08;0;0,08;0,03;0;99,8
07:59:29 AM       0      0,10      0,00      0,00      0,00      0,00     99,90;;;;;;;;;7:59:29;AM;0;0,1;0;0;0;0;99,9
07:59:29 AM       1      0,10      0,00      0,10      0,20      0,00     99,60;;;;;;;;;7:59:29;AM;1;0,1;0;0,1;0,2;0;99,6
07:59:29 AM       2      0,20      0,00      0,20      0,00      0,00     99,60;;;;;;;;;7:59:29;AM;2;0,2;0;0,2;0;0;99,6
07:59:29 AM       3      0,10      0,00      0,10      0,00      0,00     99,80;;;;;;;;;7:59:29;AM;3;0,1;0;0,1;0;0;99,8
