Linux 3.10.0-1160.76.1.el7.x86_64 (lt-uxcrowd.ru) 	05/07/2024 	_x86_64_	(6 CPU)

07:57:09 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
08:11:49 AM      0.00      9.60     18.40      0.00     44.70      0.00      0.00      0.00      0.00
08:11:59 AM      0.00     28.80   1041.00      0.00    160.90      0.00      0.00      0.00      0.00
08:12:09 AM      0.00     16.40     54.80      0.00     81.80      0.00      0.00      0.00      0.00
08:12:19 AM      0.00     16.40     21.20      0.00     46.90      0.00      0.00      0.00      0.00
08:12:29 AM      0.00     19.20    176.70      0.00    102.80      0.00      0.00      0.00      0.00
08:12:39 AM      0.00     16.40     36.30      0.00     53.80      0.00      0.00      0.00      0.00
08:12:49 AM      0.00     20.40     18.60      0.00     44.70      0.00      0.00      0.00      0.00
08:12:59 AM      0.00     21.20    172.50      0.00    154.30      0.00      0.00      0.00      0.00
08:13:09 AM      0.00     17.20     27.10      0.00     53.50      0.00      0.00      0.00      0.00
08:13:19 AM      0.00     40.40     18.90      0.00     46.90      0.00      0.00      0.00      0.00
08:13:29 AM      0.00     28.80    167.10      0.00    114.50      0.00      0.00      0.00      0.00
08:13:39 AM      0.00     15.20     46.00      0.00     54.60      0.00      0.00      0.00      0.00
08:13:49 AM      0.00     13.20     18.50      0.00     45.50      0.00      0.00      0.00      0.00
08:13:59 AM      0.00     33.20    820.50      0.00    124.50      0.00      0.00      0.00      0.00
08:14:09 AM      0.00     18.40     30.60      0.00     51.90      0.00      0.00      0.00      0.00
08:14:19 AM      0.00     16.00     19.00      0.00     47.80      0.00      0.00      0.00      0.00
08:14:29 AM      0.00     20.40    146.30      0.00     95.90      0.00      0.00      0.00      0.00
08:14:39 AM      0.00     18.40     32.40      0.00     53.00      0.00      0.00      0.00      0.00
08:14:49 AM      0.00     16.40     18.00      0.00     46.30      0.00      0.00      0.00      0.00
08:14:59 AM      0.00     20.80    158.20      0.00    110.50      0.00      0.00      0.00      0.00
08:15:09 AM      0.00     25.20     29.90      0.00     52.50      0.00      0.00      0.00      0.00
08:15:19 AM      0.00     10.80     18.80      0.00     45.80      0.00      0.00      0.00      0.00
08:15:29 AM      0.00     21.20    147.60      0.00     97.80      0.00      0.00      0.00      0.00
08:15:39 AM      0.00     14.80     29.90      0.00     51.80      0.00      0.00      0.00      0.00
08:15:49 AM      0.00     18.00    146.70      0.00    101.00      0.00      0.00      0.00      0.00
08:15:59 AM      0.00     29.20    918.00      0.00    122.80      0.00      0.00      0.00      0.00
08:16:09 AM      0.00     17.60     52.80      0.00     53.50      0.00      0.00      0.00      0.00
08:16:19 AM      0.00     21.20     20.20      0.00     46.60      0.00      0.00      0.00      0.00
08:16:29 AM      0.00     22.00    146.40      0.00    128.80      0.00      0.00      0.00      0.00
08:16:39 AM      0.00     11.20     28.20      0.00     52.70      0.00      0.00      0.00      0.00
08:16:49 AM      0.00     22.40     18.50      0.00     45.50      0.00      0.00      0.00      0.00
08:16:59 AM      0.00     21.20    153.40      0.00     99.70      0.00      0.00      0.00      0.00
08:17:09 AM      0.00     20.40     36.20      0.00     51.60      0.00      0.00      0.00      0.00
08:17:19 AM      0.00     10.80     18.90      0.00     46.70      0.00      0.00      0.00      0.00
08:17:29 AM      0.00     26.80    154.50      0.00    134.10      0.00      0.00      0.00      0.00
08:17:39 AM      0.00     17.20    265.90      0.00    115.90      0.00      0.00      0.00      0.00
08:17:49 AM      0.00     14.40     19.20      0.00     45.40      0.00      0.00      0.00      0.00
08:17:59 AM      0.00     36.00    879.00      0.00    109.70      0.00      0.00      0.00      0.00
08:18:09 AM      0.00     18.00     63.40      0.00    131.20      0.00      0.00      0.00      0.00
08:18:19 AM      0.00     37.60     20.10      0.00     47.00      0.00      0.00      0.00      0.00
08:18:29 AM      0.00     17.20    171.90      0.00    126.00      0.00      0.00      0.00      0.00
08:18:39 AM      0.00     27.60     28.90      0.00     52.90      0.00      0.00      0.00      0.00
